file,Oracle,GB,SS,Random (TS),Random_Choice_1,Random_Choice_seed,Random (D),Random_Choice,Random_Choice_avg,EM,MV,CQ (XB),CQ (Silhouette),MC (1N),MC (5N),Synthetic (sim. cutoff),Synthetic (orig. cutoff),Synthetic (sim. speeedup),Synthetic (sim. contextual),RA (Borda),RA (Trimmed Borda),kNN (ID),kNN (OOD),ISAC (ID),ISAC (OOD),Metaod (ID),Metaod (OOD),UG (ID),UG (OOD),CLF (ID),CLF (OOD),UReg (ID),UReg (OOD),CFact (ID),CFact (OOD),OE (Avg),OE (Max),OE (AOM),UE,Booster,HITS,Aug (Orig),Aug (Ens),Clean (Majority),Clean (Individual),ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
NASA-MSL/S-2.test.out,0.999410300587824,0.999410300587824,0.9938522711419412,0.9056801033862698,0.999410300587824,0.9907525098561076,0.8074989017931882,0.8384185643525486,0.8750644845348549,0.5152504262218938,0.999410300587824,0.5486721422314029,0.5486721422314029,0.9938803466416604,0.5486721422314029,0.9902898241223494,0.9938803466416604,0.5152504262218938,0.9907525098561076,0.990617949401948,0.9902898241223494,0.5152504262218938,0.5152504262218938,0.999410300587824,0.999410300587824,0.9901424750727272,0.9938803466416604,0.9907525098561076,0.9907525098561076,0.9907525098561076,0.9907525098561076,0.999410300587824,0.999410300587824,0.9901424750727272,0.9901424750727272,0.9982873347046932,0.9967766724286068,0.9971079602720454,0.5152504262218938,0.999410300587824,0.9927022977758436,0.9941779218173562,0.9877014896695644,0.990012863268678,0.9987368638451376,1827,11,1,11.0,0.0060207991242474,0,1
NASA-MSL/T-4.test.out,0.9967046148964098,0.5017779073891535,0.51616674793043,0.716728794090494,0.5017779073891535,0.3634707568764185,0.631856812721685,0.6168469251576086,0.5790745365480763,0.5220759511097453,0.8845628098372249,0.8845628098372249,0.39439879795076,0.3336237610627057,0.5220759511097453,0.0567723840114679,0.5220759511097453,0.0567723840114679,0.9967046148964098,0.7310607858978104,0.9967046148964098,0.3651586619923093,0.3651586619923093,0.5017779073891535,0.3634707568764185,0.3651586619923093,0.3651586619923093,0.5017779073891535,0.5017779073891535,0.6393075632632081,0.6393075632632081,0.5017779073891535,0.5017779073891535,0.5017779073891535,0.6393075632632081,0.611488401785119,0.9554522575690992,0.8677043971335027,0.5104724867802005,0.5315935906157192,0.5975390485376568,0.5968048578470957,0.24106990014756,0.4557273197582572,0.5779460745576379,2217,69,1,69.0,0.0311231393775372,0,1
Genesis/genesis-anomalies.test.csv@1.out,0.9971998954052445,0.4610315659904364,0.8278755715214774,0.7746120741335444,0.4610315659904364,0.7817045689987704,0.6780369907742582,0.8096937618554498,0.7895412077421254,0.8278755715214774,0.902224518379346,0.7017461013980203,0.7017461013980203,0.9822788499510864,0.996884163368726,0.9527602831325106,0.4610315659904364,0.7162279349703237,0.978436124264257,0.978436124264257,0.978436124264257,0.996884163368726,0.996884163368726,0.4610315659904364,0.4610315659904364,0.8062132426128835,0.8062132426128835,0.996884163368726,0.4610315659904364,0.4610315659904364,0.4610315659904364,0.4610315659904364,0.4610315659904364,0.996884163368726,0.996884163368726,0.9491243475847706,0.8788265051702341,0.9679747561657152,0.9923842147296068,0.812086834303824,0.9505894487791774,0.3635906226263867,0.9527602831325106,0.989504381195658,0.6011798727150465,16220,50,3,16.666666666666668,0.00308261405672,0,1
Genesis/genesis-anomalies.test.csv@13.out,0.8919185085898236,0.8916147169969266,0.6512089258743314,0.696840229225432,0.7112548055959546,0.8447140959005641,0.681877957418253,0.7773339243943623,0.7697766445897721,0.6936810959102397,0.8916147169969266,0.6512089258743314,0.6512089258743314,0.8490604927168957,0.5035127054472051,0.8081684448909362,0.8916147169969266,0.6580591628849375,0.833412768045208,0.4207094376311834,0.6936810959102397,0.5687054593578859,0.5687054593578859,0.8916147169969266,0.8476355914316096,0.4207094376311834,0.8429496188337477,0.8450692387020743,0.8450692387020743,0.833412768045208,0.5687054593578859,0.8916147169969266,0.8916147169969266,0.833412768045208,0.8916147169969266,0.8488691881191621,0.8416990744349071,0.8454465050165436,0.5035127054472051,0.8472851940585584,0.8659304048673099,0.8548525641514402,0.8490604927168957,0.85753620841378,0.8646579700214203,16220,50,3,16.666666666666668,0.00308261405672,0,1
Genesis/genesis-anomalies.test.csv@6.out,0.9361771355137646,0.8094567862577403,0.5576144275456346,0.6285184381012433,0.9361771355137646,0.7981890301200617,0.5483312620220577,0.7347740492846718,0.7296262895276023,0.8094567862577403,0.8094567862577403,0.5576144275456346,0.5576144275456346,0.8096554615532757,0.5576144275456346,0.9361771355137646,0.7981890301200617,0.7649573389696956,0.7649573389696956,0.8200768567020639,0.5576144275456346,0.4694341545690269,0.4694341545690269,0.8094567862577403,0.8094567862577403,0.8036825322427789,0.7210944470611235,0.8040589843716626,0.8040589843716626,0.7981890301200617,0.4694341545690269,0.8094567862577403,0.8094567862577403,0.8036825322427789,0.8094567862577403,0.8397638372026127,0.8271001911000674,0.8150233124169628,0.8649811723509782,0.8122608943637126,0.8513089324254833,0.5411078112679847,0.5288964372550056,0.8152884148971317,0.5035127054472051,16220,50,3,16.666666666666668,0.00308261405672,0,1
Daphnet/S03R03E4.test.csv@2.out,0.9477881123348476,0.3977555253979557,0.9366336744334082,0.6470884988195269,0.8537563654865192,0.9477881123348476,0.7552654086401699,0.6771655583613583,0.703502552985819,0.8537563654865192,0.8537563654865192,0.4438802543108403,0.4438802543108403,0.8795126898831491,0.8886564285166334,0.8596704220358885,0.9366336744334082,0.6495079688068682,0.8537563654865192,0.8506725543557301,0.428308646112652,0.9477881123348476,0.3977555253979557,0.6495079688068682,0.8795126898831491,0.8506725543557301,0.8795126898831491,0.9477881123348476,0.3977555253979557,0.6495079688068682,0.3977555253979557,0.3977555253979557,0.3977555253979557,0.3977555253979557,0.3977555253979557,0.960071541867981,0.778502419553407,0.8845159265980539,0.8931686723804463,0.3384230729300524,0.969952662804372,0.890700250393959,0.8886564285166334,0.820115512327876,0.8464938646780974,9600,268,1,268.0,0.0279166666666666,0,1
Daphnet/S09R01E0.test.csv@7.out,0.9256453119117138,0.8379184029596962,0.8885174953851837,0.6796627512654844,0.5320783459913454,0.6258730798397247,0.5947028487509336,0.718734237592993,0.7034492906019392,0.6659633297156093,0.6659633297156093,0.8526329376405946,0.8526329376405946,0.8475971177350641,0.8584236727703523,0.8885174953851837,0.8257615111617338,0.8885174953851837,0.9030911874857872,0.8475971177350641,0.8444254312662896,0.8379184029596962,0.8379184029596962,0.9030911874857872,0.8444254312662896,0.8444254312662896,0.8444254312662896,0.8379184029596962,0.8379184029596962,0.8379184029596962,0.8379184029596962,0.8379184029596962,0.8379184029596962,0.8379184029596962,0.8379184029596962,0.9000584432435583,0.7830006999764729,0.8277518034776106,0.8601957795896946,0.5760287759226904,0.8750835104097461,0.5497333288753176,0.8379184029596962,0.8052199297821864,0.7967220938692668,9600,323,4,80.75,0.0336458333333333,0,1
Daphnet/S02R01E0.test.csv@4.out,0.8645852983725718,0.7280317250960779,0.8645852983725718,0.7431849980931349,0.7041546460909525,0.7775541741024873,0.5879136741299184,0.648387841299579,0.6571086088538634,0.7158962404467535,0.7158962404467535,0.8246389011062782,0.8246389011062782,0.7745422807619263,0.7745422807619263,0.8645852983725718,0.7041546460909525,0.7280317250960779,0.8246389011062782,0.7745422807619263,0.8246389011062782,0.3265043570198436,0.3265043570198436,0.7326025521868283,0.7158962404467535,0.7426620266994435,0.6727152026935356,0.7280317250960779,0.7280317250960779,0.7280317250960779,0.7280317250960779,0.7280317250960779,0.7280317250960779,0.7280317250960779,0.7280317250960779,0.8951755444151904,0.6326500738414629,0.7062682760150316,0.7429401860093828,0.4957632203016561,0.877920557735629,0.6478836758032904,0.6727152026935356,0.7162961108226199,0.574183421792621,25600,3537,9,393.0,0.1381640625,0,1
Daphnet/S09R01E0.test.csv@9.out,0.9549441708200488,0.8827333488562611,0.9549441708200488,0.5819737984337331,0.5798049844081691,0.479536042982685,0.4186968766744884,0.5793419220860528,0.6199041999593219,0.5072779572641939,0.4701000999684948,0.9237836405528036,0.9237836405528036,0.626155632308961,0.5353756978689538,0.4701000999684948,0.5353756978689538,0.9163390035119412,0.8827333488562611,0.626155632308961,0.5798049844081691,0.4674946792997487,0.4674946792997487,0.7357812240088295,0.5072779572641939,0.5598028453961272,0.5598028453961272,0.8827333488562611,0.8827333488562611,0.8827333488562611,0.8827333488562611,0.8827333488562611,0.8827333488562611,0.4674946792997487,0.4674946792997487,0.8496769228208179,0.8347626368259646,0.8718138146029845,0.5635272537779011,0.6202350670986557,0.7227753612056983,0.4988829235926049,0.5847297387884339,0.7147825552622556,0.506953432229862,9600,323,4,80.75,0.0336458333333333,0,1
Daphnet/S03R02E0.test.csv@6.out,0.912889731437717,0.2120578848341143,0.862272971315122,0.6649808152226712,0.9062259799251652,0.8919920947924177,0.7610563973452383,0.6846873739810597,0.6577201870018405,0.8616229771024011,0.8616229771024011,0.4643726369333189,0.4643726369333189,0.9091749147208924,0.912889731437717,0.8919920947924177,0.8919920947924177,0.8919920947924177,0.8971860013719479,0.541117720999621,0.912889731437717,0.9023807287476784,0.2120578848341143,0.2349083974662957,0.8977436808669547,0.8977436808669547,0.912889731437717,0.2120578848341143,0.912889731437717,0.2120578848341143,0.2120578848341143,0.2120578848341143,0.2120578848341143,0.8977436808669547,0.8977436808669547,0.8854225437209109,0.7769244913447556,0.8641259196348827,0.9085083342594416,0.4542134641460717,0.8951204350799683,0.8770772370782512,0.862272971315122,0.9048947160076316,0.8901737245208411,16640,2306,6,384.3333333333333,0.1385817307692307,0,1
Daphnet/S01R02E0.test.csv@1.out,0.9377503024553756,0.8151957737282329,0.9377503024553756,0.5810634612752918,0.5217678007823322,0.520079522787349,0.3598047762021598,0.533465525413542,0.5389963438932532,0.5935534701367321,0.5935534701367321,0.5348351710609813,0.5348351710609813,0.3989763298065019,0.3763474762032596,0.4218688619470476,0.7561703736314057,0.3049345465943002,0.7946131860009712,0.5935534701367321,0.3763474762032596,0.4040213521490952,0.4040213521490952,0.7946131860009712,0.7946131860009712,0.3977011225503875,0.3989763298065019,0.4040213521490952,0.4040213521490952,0.4040213521490952,0.8151957737282329,0.8151957737282329,0.8151957737282329,0.3977011225503875,0.8151957737282329,0.6549404371603591,0.7660056258928728,0.6996683099659033,0.5345376125909701,0.5967439990679777,0.5610049011859222,0.6623718213121967,0.5348351710609813,0.5234447475245758,0.4778598748085806,28800,1547,5,309.4,0.0537152777777777,0,1
Daphnet/S09R01E4.test.csv@6.out,0.8933274995525867,0.160064960515007,0.7243347181638541,0.6577477780918872,0.247139164254191,0.8266377052079847,0.7845440372628929,0.6324730896728493,0.6067188450917136,0.7372914901876928,0.7372914901876928,0.7429881036755608,0.7429881036755608,0.8700232038384337,0.8157153988267558,0.7243347181638541,0.6039152128096061,0.2981927500625791,0.7372914901876928,0.8700232038384337,0.8700232038384337,0.8933274995525867,0.7429881036755608,0.2035521239534583,0.7243347181638541,0.4951375998072421,0.8372875734425914,0.7429881036755608,0.7429881036755608,0.160064960515007,0.160064960515007,0.4951375998072421,0.160064960515007,0.4951375998072421,0.4951375998072421,0.7675235672869578,0.6226448825031978,0.7475486147848612,0.7253499934858928,0.4388091986363909,0.8321961974996431,0.5303178253569039,0.7429881036755608,0.5941907057233107,0.7493328880784985,9600,268,1,268.0,0.0279166666666666,0,1
Daphnet/S03R02E0.test.csv@7.out,0.9404157875911444,0.0998801597265729,0.8156284179780388,0.7728020392912736,0.2520071483309343,0.8957744593348991,0.7770616446431599,0.6077323497046939,0.6206686651025002,0.8226532614705612,0.8957744593348991,0.6848631960707495,0.6848631960707495,0.9216522158916104,0.9278651704913125,0.5592797778353902,0.9385986262287708,0.9216522158916104,0.5592797778353902,0.9216522158916104,0.9216522158916104,0.9404157875911444,0.0998801597265729,0.9385986262287708,0.9385986262287708,0.9278651704913125,0.9278651704913125,0.0998801597265729,0.0998801597265729,0.9404157875911444,0.0998801597265729,0.0998801597265729,0.0998801597265729,0.5592797778353902,0.5592797778353902,0.8486517859379638,0.6990494570194881,0.7961794729071714,0.9384895924340269,0.2965217005329321,0.8938454684922026,0.5339796749951248,0.1352042796340055,0.633528491325872,0.3088795359930218,16640,2306,6,384.3333333333333,0.1385817307692307,0,1
Daphnet/S09R01E4.test.csv@1.out,0.9740587232249472,0.3666296942511272,0.876425005224582,0.6649008942289331,0.876425005224582,0.6981347926390363,0.6405508980351347,0.5479314205118331,0.6332756852307161,0.9622194148290436,0.9622194148290436,0.7884576920170134,0.7884576920170134,0.8914624366388927,0.833666906602067,0.6981347926390363,0.876425005224582,0.876425005224582,0.9622194148290436,0.876425005224582,0.876425005224582,0.5140476044617261,0.5140476044617261,0.8701699394382305,0.6120008033225782,0.9201122670645758,0.8914624366388927,0.6981347926390363,0.3666296942511272,0.3666296942511272,0.3666296942511272,0.3666296942511272,0.3666296942511272,0.9201122670645758,0.9201122670645758,0.9104799318838752,0.7812310190573613,0.8813275088479705,0.963321793382807,0.4740497650637919,0.8802078615411125,0.7689437030011154,0.833666906602067,0.8594171617526419,0.782204648053961,9600,268,1,268.0,0.0279166666666666,0,1
Daphnet/S08R01E0.test.csv@4.out,0.8607284676051539,0.6572807922543054,0.4888818752739696,0.4574638361447413,0.5905583212648965,0.3432729874795303,0.3369822454622864,0.4424682249235155,0.4722388963517716,0.3639320558489975,0.3639320558489975,0.3548909739154983,0.3548909739154983,0.3548909739154983,0.3548909739154983,0.4888818752739696,0.5905583212648965,0.4833151091011765,0.5485648423561944,0.3548909739154983,0.3548909739154983,0.3432729874795303,0.3432729874795303,0.4833151091011765,0.6572807922543054,0.3584148392809734,0.352370464261189,0.3432729874795303,0.6572807922543054,0.6572807922543054,0.6572807922543054,0.6572807922543054,0.6572807922543054,0.3584148392809734,0.3584148392809734,0.4521336301362268,0.5936847316213187,0.5854232428910154,0.350520654515135,0.3607054046974867,0.4114060513043299,0.3666727825591626,0.352370464261189,0.4575634079052482,0.2915787143794159,14720,2208,2,1104.0,0.15,0,1
Daphnet/S02R01E0.test.csv@3.out,0.9080701449544794,0.7345831115913013,0.8276745135485307,0.661317324026768,0.8657228943004035,0.8183468036676957,0.5821530948537548,0.6521349990284316,0.6816819651100585,0.8657228943004035,0.8657228943004035,0.8938247156526004,0.8938247156526004,0.848689585040049,0.8321175068398157,0.8084471790396056,0.8938247156526004,0.7843944027385065,0.6809894737816244,0.848689585040049,0.8318703289901497,0.7345831115913013,0.7345831115913013,0.7843944027385065,0.7843944027385065,0.8321175068398157,0.848689585040049,0.8084471790396056,0.7345831115913013,0.8084471790396056,0.7345831115913013,0.7345831115913013,0.7345831115913013,0.8321175068398157,0.8321175068398157,0.926994411670378,0.7395712509938877,0.8571053128743247,0.8962377445231645,0.4717179666713331,0.93254157150825,0.2547632185479823,0.4991703806970631,0.8513041790940421,0.6804099989757106,25600,3537,9,393.0,0.1381640625,0,1
Daphnet/S03R02E0.test.csv@2.out,0.8923389542304272,0.2060091875111663,0.8425484206485846,0.7816423335372429,0.5228859154968793,0.8339997263421742,0.7417321800416332,0.6852448995109311,0.6470272658313465,0.8605834513005108,0.8605834513005108,0.5211580408043972,0.5211580408043972,0.8923389542304272,0.8339997263421742,0.7871459705277338,0.8769416232194797,0.3235029614222166,0.8425484206485846,0.7871459705277338,0.8769416232194797,0.8865412581246418,0.2060091875111663,0.4162428306674655,0.8339997263421742,0.8769416232194797,0.8823998347502731,0.8339997263421742,0.2060091875111663,0.2060091875111663,0.2060091875111663,0.8769416232194797,0.2060091875111663,0.8769416232194797,0.8769416232194797,0.8837834133207358,0.8142118858249702,0.8276700540077954,0.892044851797541,0.5470761034806151,0.8952460275738331,0.857023160190034,0.8865412581246418,0.8298942849402455,0.7742123048520106,16640,2306,6,384.3333333333333,0.1385817307692307,0,1
Daphnet/S03R01E1.test.csv@8.out,0.8236808893747746,0.2171604886138219,0.7960899142665238,0.3727690427118266,0.8220596424122733,0.8159096724429011,0.695038049232772,0.560702605968045,0.6004979097574176,0.7568903128433478,0.7568903128433478,0.3343227579318995,0.3343227579318995,0.8236808893747746,0.8236808893747746,0.7960899142665238,0.7960899142665238,0.5874679125381901,0.7296479107720073,0.7568903128433478,0.7568903128433478,0.8171631987121685,0.8181555254960835,0.2171604886138219,0.2171604886138219,0.7651312572213093,0.8181555254960835,0.8159096724429011,0.2171604886138219,0.2171604886138219,0.2171604886138219,0.2171604886138219,0.2171604886138219,0.7651312572213093,0.2171604886138219,0.7911325072604432,0.5697160243272994,0.683714571904571,0.8229142715318711,0.4943317969177272,0.8122922420314056,0.7961749133911115,0.7948231947443637,0.8025664846171731,0.4961329702685625,35840,7881,23,342.6521739130435,0.2198939732142857,0,1
Daphnet/S03R03E4.test.csv@1.out,0.9740587232249472,0.5506326574445026,0.876425005224582,0.6905000596709372,0.8619489868439602,0.6981347926390363,0.6407628445511533,0.6765760465698909,0.6240166082800639,0.7311262910013082,0.9740587232249472,0.7884576920170134,0.7884576920170134,0.8914624366388927,0.833666906602067,0.6981347926390363,0.876425005224582,0.876425005224582,0.9622194148290436,0.5506326574445026,0.5506326574445026,0.5140476044617261,0.5140476044617261,0.8701699394382305,0.5641835415553444,0.9201122670645758,0.8914624366388927,0.6981347926390363,0.5506326574445026,0.5506326574445026,0.5506326574445026,0.5506326574445026,0.5506326574445026,0.9201122670645758,0.9201122670645758,0.8941340704023396,0.786692016288742,0.897075019532154,0.963321793382807,0.5228218163696637,0.839676265856585,0.7689437030011154,0.833666906602067,0.8584461515881312,0.7812677690562448,9600,268,1,268.0,0.0279166666666666,0,1
